credit.policy,purpose:educational,purpose:major_purchase,purpose:small_business,purpose:home_improvement,purpose:all_other,purpose:credit_card,purpose:debt_consolidation,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,0,0,0,1,0,0,0,0.1126,328.64,10.4341,14.93,722,4980,9528,35.8,1,0,0,0
1,0,0,0,0,1,0,0,0.0932,223.63,10.5965,0.3,747,1649.96,1127,11.7,0,0,0,0
1,0,0,0,0,0,0,1,0.0932,204.46,10.5966,24,737,5430,30540,54.3,0,0,0,0
1,0,0,0,0,1,0,0,0.1158,297.13,11.0021,15.72,732,1680,23,0.1,1,0,0,0
1,0,0,0,0,0,0,1,0.1347,576.69,11.0821,7.03,687,2880,18053,40.6,2,0,0,0
1,0,0,0,0,0,0,1,0.08,206.82,10.5966,12.39,757,7980,11092,39.6,0,0,0,0
1,0,0,0,1,0,0,0,0.1635,254.37,11.3145,8.97,662,6329.96,10085,33.5,3,0,0,0
1,0,0,0,0,0,0,1,0.1126,105.17,10.5965,0.72,797,4949.96,24,8,5,0,0,0
1,0,0,0,0,0,0,1,0.1316,159.57,9.68034,14.55,697,3449.96,8085,93.5,0,0,0,0
1,0,0,0,0,0,0,1,0.1411,308.06,10.8199,8.21,672,3449.96,19696,86.8,1,0,0,1
1,0,0,0,0,0,1,0,0.0932,159.74,11.2118,14.43,742,4590,1082,32.8,0,0,0,0
1,0,0,0,0,1,0,0,0.1253,234.27,11.1375,6.2,722,4139.96,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0.1095,147.22,10.6213,13.26,717,2190,3596,33,3,0,0,0
1,0,0,0,0,0,0,1,0.1316,506.56,11.1273,7.01,697,4650,14380,48.9,1,0,0,0
1,0,0,0,0,0,0,1,0.1311,506.18,11.3504,8.24,697,3205.04,10670,82.7,0,0,0,0
1,0,0,0,0,0,1,0,0.1411,684.58,11.1844,23.62,687,2622.96,30738,76.8,0,0,0,0
1,0,0,0,1,0,0,0,0.1126,821.59,11.3386,7,772,7170,6024,39.9,3,0,0,1
1,0,0,0,0,0,0,1,0.1189,198.99,10.8198,9.77,697,4590,15377,50.6,1,0,0,0
1,0,0,0,0,0,1,0,0.1158,184.88,11.0821,16.84,707,3749.96,31983,58.3,0,0,0,0
1,0,0,1,0,0,0,0,0.1189,663.28,10.781,10.55,792,5022,53287,0.2,5,0,0,1
1,0,0,0,0,1,0,0,0.1126,315.49,10.5965,23.52,717,3359.96,8405,42.6,2,0,0,1
1,0,0,0,0,0,0,1,0.1379,306.68,11.0021,20.5,682,6810,18454,83.9,1,0,0,0
1,0,0,0,0,1,0,0,0.1095,327.14,11.3504,3.81,777,9420,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0.1221,199.89,11.7753,15.14,687,13140,1000,71.4,2,3,0,0
1,0,0,0,0,0,0,1,0.1126,558.68,11.0822,4.41,762,6570,1878,7.2,0,0,0,0
1,1,0,0,0,0,0,0,0.1442,221.77,10.3417,20.48,672,2070,18065,87.7,0,0,0,0
1,0,0,0,0,0,0,1,0.1284,487.46,10.5453,18.66,697,4921.96,13168,76.6,1,0,0,0
1,0,0,0,0,0,1,0,0.1189,530.63,11.1273,4.29,712,3059.96,10601,75.7,2,0,0,0
1,0,0,0,0,1,0,0,0.1189,315.06,11.0821,13.85,707,2190,10468,52.3,1,0,0,0
1,0,0,0,0,0,0,1,0.1189,563.79,10.7144,19.44,722,3660,9583,38.5,3,0,0,0
1,0,0,0,0,0,1,0,0.0963,96.29,10.9904,9.59,717,2969.96,3221,10.1,1,2,0,0
1,1,0,0,0,0,0,0,0.1126,591.54,11.9563,7.34,762,3749.96,70526,14.3,1,0,0,0
1,1,0,0,0,0,0,0,0.0932,151.75,9.74097,18.28,737,2430,842,6.4,2,0,0,0
1,0,0,0,0,1,0,0,0.08,156.69,11.0821,3.77,752,4230,8946,44.1,1,0,0,0
1,0,0,0,0,0,0,1,0.1316,108.07,10.7579,11,672,3900,3371,48.2,1,0,0,1
1,0,0,0,0,1,0,0,0.0963,385.14,10.4913,15,752,5880,20328,38.1,0,0,0,1
1,1,0,0,0,0,0,0,0.1253,117.14,10.4913,16.23,692,1559.96,3146,40.3,2,0,0,0
1,0,0,1,0,0,0,0,0.1158,237.7,11.3504,0.41,757,4770,1533,16.3,2,0,0,0
1,0,0,0,0,0,1,0,0.1474,189.96,11.5096,14.35,667,3330,18659,91,0,0,0,0
1,0,0,0,0,0,0,1,0.1158,330.14,11.0349,24.62,727,9091,22607,57.4,0,0,0,0
1,0,1,0,0,0,0,0,0.0932,143.77,11.5268,6.86,737,6031.96,2061,5,0,1,0,0
1,0,0,0,0,0,0,1,0.16,351.58,10.4913,20.2,662,4169.96,25274,93.6,0,0,0,0
1,0,0,0,0,1,0,0,0.08,188.02,10.5966,13.23,752,3960,11965,58.9,0,0,0,0
1,0,0,0,0,0,0,1,0.0932,319.47,10.0732,10.08,747,3540,8596,29.7,0,0,0,0
1,0,0,0,0,1,0,0,0.1221,133.26,9.272,13.54,747,1289.96,21,0.2,0,0,0,0
1,0,0,0,0,0,0,1,0.1411,444.98,11.0666,19.03,687,4020,17902,94.7,0,0,0,0
1,0,0,0,0,0,0,1,0.1126,394.36,11.4452,15.38,727,5370,79083,67.3,2,0,0,0
1,0,0,0,1,0,0,0,0.1158,132.06,10.8967,3.44,707,3540,4833,27.6,1,0,0,0
1,0,0,1,0,0,0,0,0.1632,346.08,10.8198,12.41,677,2850,13840,80.9,2,0,0,0
1,0,0,0,0,0,0,1,0.1189,596.96,11.3737,19.71,717,3089.96,25525,58.4,0,0,0,0
1,0,0,0,0,0,0,1,0.0768,155.96,10.309,7.72,777,8250,14263,21,0,0,0,0
1,0,0,0,1,0,0,0,0.1158,495.21,10.3735,4.8,762,2369.96,15531,43.1,5,0,0,0
1,0,0,0,0,1,0,0,0.0932,287.53,11.5617,20.33,762,5340,18590,22.2,0,0,0,0
1,0,0,0,0,0,0,1,0.1095,327.14,12.3458,5.4,727,11910,10501,33,0,0,1,0
1,0,0,0,0,0,0,1,0.0963,449.32,11.5991,13.06,762,7739.96,46017,9.4,3,1,0,0
1,0,0,0,0,1,0,0,0.1158,165.07,10.779,0.38,747,3510,536,7.8,3,0,0,0
1,0,0,0,0,0,1,0,0.1284,201.71,10.4631,24.27,687,1619.96,6088,40.3,1,0,0,0
1,0,0,0,0,1,0,0,0.0768,187.15,10.7364,16.43,777,3839.96,6694,8.7,2,0,0,0
1,0,0,0,0,0,0,1,0.0963,465.37,11.2332,15.41,747,5669.96,5270,27.6,0,0,0,0
1,0,0,0,1,0,0,0,0.1284,403.42,11.5617,9.77,687,5048,2670,33.4,2,0,0,0
1,0,0,0,0,0,0,1,0.1726,465.2,10.8198,16.08,662,3180,27431,83.1,1,0,0,0
1,0,0,0,0,1,0,0,0.1379,102.23,11.0021,2.18,697,8766,5824,64.7,1,1,0,0
1,0,0,0,0,0,0,1,0.1347,542.77,11.6083,21.82,687,5015,64362,47.7,0,0,0,0
1,0,0,0,0,1,0,0,0.0932,204.46,11.6082,0,802,7260,3006,6.8,0,0,0,0
1,0,0,0,0,0,0,1,0.1221,666.3,11.0021,23.44,717,4949.96,44887,82.1,1,0,0,0
1,0,0,1,0,0,0,0,0.1126,315.49,10.9151,2.9,742,7019.96,7832,75.3,3,0,0,0
1,0,0,0,1,0,0,0,0.1284,672.36,11.9184,10.18,707,6629.96,22139,43.8,1,0,0,0
1,0,0,0,0,1,0,0,0.1284,188.27,10.309,2.08,687,4139.96,3859,38.6,3,0,0,1
1,0,0,1,0,0,0,0,0.1158,396.17,12.5245,8.2,717,7469.96,71644,73.3,0,0,0,0
1,0,0,0,0,1,0,0,0.0932,159.74,10.2036,1.56,782,7829.96,1303,23.7,0,0,0,0
1,0,1,0,0,0,0,0,0.1253,160.64,10.1266,12.53,692,2850,19939,69.7,2,0,0,0
1,0,0,0,0,0,0,1,0.1095,376.21,10.6403,20.42,737,3119.96,5989,33.6,0,0,0,0
1,0,0,0,0,0,1,0,0.08,250.69,10.9151,13.51,772,3089.96,8507,13,2,0,0,0
1,0,0,0,0,1,0,0,0.0963,128.38,11.4616,7.87,722,7890,5961,13.4,2,1,0,0
1,0,0,0,0,1,0,0,0.1316,607.87,10.7177,18.82,692,1979.96,17833,66.1,1,0,0,0
1,0,0,0,0,1,0,0,0.1316,236.4,10.5051,22.32,702,4859.96,15394,95.8,1,0,0,0
1,0,0,0,0,1,0,0,0.0894,222.41,9.62179,12.17,757,4470,6103,34.5,2,0,0,1
1,0,0,0,0,0,0,1,0.1537,348.47,10.5966,24.21,662,1728,13212,71,1,0,0,0
1,1,0,0,0,0,0,0,0.1189,66.33,10.0685,1.27,702,2884,1610,19.9,2,0,1,1
1,0,0,0,1,0,0,0,0.1442,82.52,12.0782,9.69,662,7680,85359,72,0,1,0,0
1,1,0,0,0,0,0,0,0.08,75.21,10.8967,12.42,747,3059.96,3501,7.6,1,0,0,0
1,1,0,0,0,0,0,0,0.08,31.34,10.309,9.04,742,3449.96,1928,7.4,2,0,0,0
1,0,0,0,1,0,0,0,0.1316,506.56,12.3884,0.94,742,8459.96,15083,45.7,2,0,0,0
1,0,0,0,0,0,1,0,0.1379,224.9,10.5713,23.19,667,2279.96,8799,55.1,0,0,0,0
1,0,0,0,1,0,0,0,0.0932,89.46,11.0021,10.1,782,5613.96,3185,2.9,1,0,0,0
1,0,0,1,0,0,0,0,0.1316,151.97,10.9682,2.13,692,2040,4824,38.3,0,0,0,0
1,0,0,0,0,1,0,0,0.1316,135.09,10.7144,20.64,692,1440,13708,76.6,1,0,0,0
1,0,0,0,0,1,0,0,0.1189,198.99,9.9988,14.73,712,1619.96,3001,53.6,1,0,0,0
1,0,0,0,0,0,0,1,0.1158,759.31,11.1955,6.38,752,5309.96,25051,30.1,0,0,0,0
1,0,1,0,0,0,0,0,0.1189,497.46,11.1243,10.69,717,2880,9111,27.4,2,0,0,0
1,0,0,0,0,0,0,1,0.1347,508.84,11.2175,11.24,687,3270,7432,53.9,0,0,0,0
1,0,0,0,0,0,0,1,0.1568,189.01,10.9413,20.87,677,4050,10249,96.7,0,0,0,0
1,0,0,1,0,0,0,0,0.1411,205.38,11.5129,2.48,667,2999.96,4148,54.6,2,0,0,0
1,0,0,0,0,0,0,1,0.1158,726.3,11.3504,19.82,742,5790,36112,71.2,3,0,0,0
1,0,0,0,1,0,0,0,0.1568,533.78,11.0219,10.98,717,9870,27174,39.3,1,0,0,1
1,0,0,0,0,0,0,1,0.1189,198.99,10.9151,6.81,697,4559.96,9720,40.3,0,0,0,0
1,0,0,1,0,0,0,0,0.1126,492.95,11.1563,13.39,792,5669.96,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0.1379,408.91,10.7995,18.64,682,4350,46817,92.3,1,0,1,1
1,1,0,0,0,0,0,0,0.1126,59.16,10.0858,8.6,722,1559.96,2297,26.1,1,0,0,0
1,0,0,1,0,0,0,0,0.1379,558.84,11.1967,17.43,682,3839.96,23831,62.7,2,0,0,0
1,0,0,0,1,0,0,0,0.1189,431.14,11.4076,2.64,727,3540,6040,27.1,2,0,0,0
1,0,0,0,0,0,0,1,0.0963,189.36,10.0432,8.19,727,2309.96,5898,57.8,0,0,0,0
1,0,0,0,1,0,0,0,0.1347,508.84,11.1705,18.84,682,7920,34645,61,0,0,0,0
1,0,0,0,1,0,0,0,0.1253,502,11.5617,13.78,707,4410,21702,46.7,3,0,0,0
1,0,0,0,0,0,0,1,0.1284,268.95,10.7144,22.51,697,3540,13450,82,1,0,0,0
1,0,0,0,0,0,0,1,0.08,225.62,10.6689,9.55,752,3180,9866,58.7,1,0,0,0
1,0,0,0,0,0,0,1,0.1095,163.57,10.0858,13.45,742,9395,5274,65.9,0,0,0,0
1,0,0,0,0,0,0,1,0.1316,337.71,10.9154,15.94,697,5340,14588,94.1,2,0,0,0
1,0,0,0,0,0,1,0,0.1253,100.4,11.0005,7.97,682,5370,24876,86.4,1,2,0,0
1,0,0,0,0,0,0,1,0.1426,686.12,11.4076,22.81,687,4505,28619,74.3,1,0,1,1
1,0,0,0,0,0,1,0,0.1126,328.64,11.1982,6.94,737,6900,11821,33,0,0,0,0
1,0,0,0,0,0,0,1,0.1347,101.77,10.6213,5.21,697,5639.96,5805,80.6,0,0,1,0
1,0,0,0,0,0,0,1,0.1253,502,11.8706,16.75,702,4799.96,23252,68.6,1,0,0,0
1,0,1,0,0,0,0,0,0.0932,159.74,12.1495,7.69,742,5999.96,15732,38,1,0,0,0
1,0,0,0,0,0,1,0,0.1442,388.53,10.9415,22.29,667,3270,16672,72.5,0,0,0,0
1,0,0,0,0,0,0,1,0.1568,700.04,11.6699,22.02,702,4889.96,21873,75.2,0,0,0,0
1,0,0,0,0,1,0,0,0.1158,396.17,10.4631,15.39,712,3930,16862,54.7,2,0,0,0
1,0,0,0,0,0,0,1,0.08,94.01,11.2898,14.63,757,2040,2238,3,2,0,0,0
1,0,0,0,1,0,0,0,0.1221,399.78,11.0186,18.89,707,4109.96,17710,60.7,1,0,0,0
1,1,0,0,0,0,0,0,0.0963,160.48,11.6082,11.81,732,5309.96,23658,46.8,2,0,0,0
1,0,0,0,0,1,0,0,0.0932,127.79,11.4927,2.77,737,3479.96,12535,20,0,0,0,0
1,0,0,0,0,1,0,0,0.1095,327.14,9.90389,0,742,11147,0,0,1,1,0,0
1,0,0,0,0,1,0,0,0.0963,320.95,10.9768,24.57,762,8849.96,23607,37.5,4,0,0,1
1,1,0,0,0,0,0,0,0.0963,102.71,9.81137,20.26,772,1771,6,0.3,0,0,0,0
1,0,0,0,0,0,1,0,0.1158,115.55,10.4631,14.47,702,2160,8716,51,0,0,0,0
1,0,0,0,0,1,0,0,0.1253,334.67,10.434,22.56,697,9629.96,18212,72.6,1,0,0,1
1,0,0,0,0,1,0,0,0.1095,130.86,10.5187,6.36,722,3690,15830,52.8,2,0,0,0
1,0,0,0,0,0,0,1,0.0932,319.47,10.6454,22.18,762,9120,4022,20.6,0,0,0,0
1,0,0,0,0,1,0,0,0.1095,327.14,11.105,19.87,732,3419.96,20545,43.2,2,0,0,0
1,0,0,0,0,1,0,0,0.1316,84.43,10.4913,2.2,697,3570,2196,35.4,1,0,0,1
1,1,0,0,0,0,0,0,0.0932,191.69,10.6213,17.5,732,7049.96,19391,68,0,0,0,0
1,0,0,0,0,0,0,1,0.1347,678.46,11.6952,12.8,697,5639.96,35214,81,2,0,0,0
1,0,0,0,0,1,0,0,0.1221,165.75,10.9151,14.2,692,1830,5284,60,0,0,0,0
1,0,0,0,0,1,0,0,0.1189,198.99,10.1266,12.67,727,1710,6371,23.1,1,0,0,0
1,0,0,0,0,0,0,1,0.0963,401.18,11.4382,2.83,752,4799.96,12363,17.8,1,0,0,0
1,0,0,0,0,0,0,1,0.1221,533.04,11.6952,7,757,5880,9323,31.8,6,0,0,0
1,0,0,0,0,0,0,1,0.1284,319.38,11.2521,8.57,692,2790,10573,39.7,2,0,0,0
1,0,0,0,0,1,0,0,0.1189,281.9,11.0666,18.06,702,3349.96,3948,11.2,3,0,0,0
1,0,0,0,0,1,0,0,0.1189,49.75,10.8297,16.87,687,2314.96,962,64.1,0,0,0,0
1,0,0,0,0,0,0,1,0.0932,319.47,11.0974,13.73,752,4230,9956,27.1,0,0,0,0
1,0,1,0,0,0,0,0,0.1158,59.43,10.7363,17.3,712,2369.96,7634,89.8,0,0,0,0
1,0,0,0,1,0,0,0,0.1221,666.3,11.0821,13.85,717,5730,5119,17.7,1,2,0,0
1,0,0,0,0,0,0,1,0.1253,502,11.3621,9.45,702,9360,32239,55.5,0,1,0,0
1,0,0,0,0,0,1,0,0.1126,377.93,11.0021,24.22,732,4933.96,21354,30.5,1,0,0,0
1,0,0,0,0,0,0,1,0.1253,836.66,13.4588,9.64,727,6810,49139,86,0,0,0,0
1,1,0,0,0,0,0,0,0.1505,60.71,9.21034,15.84,677,2070,0,92.3,1,0,0,0
1,0,0,0,0,0,0,1,0.1126,492.95,11.0021,14.86,732,4169.96,16439,57.9,0,0,0,0
1,0,0,0,0,0,0,1,0.0963,308.11,10.6213,6.85,762,4499.96,12865,18.8,2,0,0,0
1,0,0,0,0,0,0,1,0.1411,82.15,9.99862,10.47,672,4620,5873,93.2,1,0,0,0
1,0,0,0,0,0,0,1,0.1442,247.56,10.878,13.86,662,2970,16364,54.5,0,1,0,0
1,0,0,0,0,0,1,0,0.1316,357.97,10.6454,19.49,692,3479.96,30869,60.1,0,0,0,0
1,0,0,0,0,0,0,1,0.1379,340.76,10.6213,15.78,682,3180,8826,86.3,0,0,0,0
1,0,0,0,0,1,0,0,0.1322,40.57,11.2118,9.75,672,4457,8396,55.2,0,1,0,0
1,0,0,0,0,1,0,0,0.1158,528.22,11.1214,2.2,732,4740,6476,40.7,1,0,0,0
1,0,0,0,0,0,1,0,0.1095,212.64,10.9853,13.38,717,2070,6678,48.4,1,0,0,0
1,0,0,0,0,1,0,0,0.1316,118.2,9.83735,20.83,672,4199.96,11740,83.3,3,0,0,0
1,0,0,0,0,0,0,1,0.0932,319.47,10.6214,7.43,752,4079.96,11314,37.1,2,0,0,0
1,1,0,0,0,0,0,0,0.1284,336.18,11.5129,17.26,687,3243,6435,23,2,0,1,0
1,0,0,0,1,0,0,0,0.1095,588.85,10.893,6.69,797,3690,77,0.7,0,0,0,1
1,1,0,0,0,0,0,0,0.1347,84.81,9.57498,16.33,672,3150,1159,38.6,1,0,0,0
1,0,0,0,0,0,1,0,0.1158,660.27,11.4994,3.93,752,4229.96,9873,9.2,1,0,0,1
1,0,0,0,0,1,0,0,0.1189,182.41,10.8494,18.45,697,3419.96,11812,67.9,1,0,0,0
1,0,0,0,0,0,0,1,0.0963,478.21,11.0509,17.54,767,4589.96,7504,14.9,0,0,0,0
1,0,0,0,0,0,0,1,0.0963,115.54,10.915,1.24,722,6359.96,1919,19.8,2,0,1,0
1,0,1,0,0,0,0,0,0.1114,98.42,10.309,1.48,752,2010.04,471,5.2,1,0,0,0
1,0,0,0,0,0,0,1,0.1474,207.23,11.3504,15.02,667,5939.96,36120,91.2,1,0,0,0
1,0,0,0,0,0,0,1,0.1537,317.11,10.5558,4.97,662,2639.96,10971,67.7,0,0,0,0
1,0,1,0,0,0,0,0,0.1253,257.69,11.4763,13.43,692,3990,16343,81.3,2,0,0,0
1,0,0,1,0,0,0,0,0.1095,471.08,11.2898,12.4,762,3065.96,9,0,1,0,0,0
1,0,0,0,0,0,0,1,0.1221,374.8,11.1562,19.01,717,4949.96,16842,81.8,1,0,0,0
1,0,0,0,0,0,0,1,0.0963,417.23,10.9508,20.74,777,6060,59544,26.5,2,0,0,0
1,0,0,0,0,1,0,0,0.1189,278.58,11.9829,10.78,702,6990,62083,43.8,0,0,0,0
1,0,0,0,0,0,0,1,0.0932,191.69,11.0021,11.32,777,3479.96,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0.1253,83.67,9.90349,1.62,707,1740,1371,21.4,2,0,0,0
1,0,0,0,0,1,0,0,0.1221,69.97,10.4193,0.39,692,2312.96,569,17.2,3,0,0,0
1,0,0,0,0,0,0,1,0.1379,190.83,10.4632,12.89,687,1770,8364,48.1,1,0,0,1
1,0,0,0,0,1,0,0,0.1189,215.57,10.5846,8.47,702,2160,7763,33.2,1,0,1,0
1,0,0,0,0,1,0,0,0.1253,267.73,10.4341,21.85,687,2084,12806,38.6,1,0,0,1
1,0,0,0,0,1,0,0,0.1095,130.86,10.4341,9,772,5969.96,16142,38.1,0,0,0,0
1,0,0,0,0,0,0,1,0.1316,624.75,10.9151,21.67,702,4229.96,24983,63.7,1,0,0,1
1,0,0,0,0,1,0,0,0.1095,229,10.5187,9.76,717,2160,9724,50.4,0,0,0,0
1,0,0,0,0,1,0,0,0.1126,39.44,11.0021,5.38,717,5669.96,27524,94.3,1,0,0,0
1,0,0,0,1,0,0,0,0.0932,319.47,10.9682,0,797,4559.96,87,0.5,0,0,0,0
1,0,0,0,0,0,0,1,0.1357,679.37,11.4927,7.8,702,7746,24918,29.7,1,0,0,0
1,0,0,0,0,0,1,0,0.1189,82.91,11.6527,8.86,687,11790,32812,48.3,0,0,0,0
1,0,0,0,0,1,0,0,0.1253,267.74,11.0021,6.26,707,1776,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0.1158,379.66,10.7631,23.7,712,3330,12050,63.1,1,0,0,1
1,0,0,0,1,0,0,0,0.08,219.36,9.91739,8.64,767,4529.96,6332,24.3,0,0,0,0
1,1,0,0,0,0,0,0,0.1253,60.24,10.4057,13.62,677,3150,921,51.2,1,0,0,0
1,0,0,0,0,0,0,1,0.1126,328.64,11.2252,20.06,717,4529.96,3404,72.4,2,0,0,0
1,0,0,0,0,0,1,0,0.08,225.62,10.9853,8.95,757,8819.96,14824,30.5,3,0,0,0
1,0,0,0,0,0,0,1,0.1221,299.84,11.2898,11.4,692,2399.96,22014,51.9,0,0,0,0
1,0,0,0,1,0,0,0,0.1496,866.16,11.6952,16.28,702,7020,73257,60,0,0,0,0
1,0,0,0,0,0,0,1,0.0963,192.57,10.1659,8.35,757,11297,17737,23.6,0,0,0,0
1,0,0,0,0,1,0,0,0.0963,282.43,11.0936,4.89,757,4620,6055,31.9,0,0,0,0
1,0,0,0,0,0,0,1,0.1442,96.28,10.8967,7.47,667,1492,3831,58,2,0,0,0
1,0,1,0,0,0,0,0,0.1379,51.12,10.8781,9.51,662,4949.96,22189,83.7,3,0,0,0
1,0,0,0,0,0,0,1,0.1221,333.15,10.779,18.35,707,3065.96,11389,80.8,0,0,0,0
1,0,0,0,0,0,0,1,0.1221,333.15,10.5689,8.3,717,2759.96,7880,78.8,0,0,0,0
1,0,0,0,0,0,0,1,0.1221,519.72,10.8198,4.06,707,3165,16594,55.3,1,0,0,0
1,0,0,0,0,0,0,1,0.1126,328.64,11.2252,12.16,722,7859.96,5389,28.1,0,0,1,0
1,0,0,0,0,0,0,1,0.1379,333.94,11.0349,23.92,682,8969.96,29330,57.3,0,0,0,1
1,0,0,0,0,1,0,0,0.1347,72.94,11.3386,15.01,667,4050,27385,51.4,0,0,0,0
1,0,0,0,0,0,0,1,0.0932,255.58,11.6082,0.46,792,6719.96,2373,4.1,0,0,0,0
1,0,0,0,0,0,0,1,0.1442,343.83,11.0021,3.68,667,14133,6383,30.1,1,2,0,0
1,0,0,0,0,0,0,1,0.1095,490.71,11.3504,5.73,777,9240.96,1842,2.3,0,0,0,0
1,0,0,0,0,1,0,0,0.1189,119.4,10.859,15.02,697,2460,4689,47.4,3,0,0,0
1,0,0,0,0,0,0,1,0.1221,319.83,11.2898,9.48,702,2399.96,14612,78.1,2,0,0,0
1,0,0,0,0,0,0,1,0.1392,491.58,11.2252,16.24,682,4140.04,9950,58.9,3,0,0,0
1,0,0,0,0,0,0,1,0.1253,200.8,10.7144,18.05,682,3210,5791,39.1,0,0,0,0
1,0,0,0,0,0,0,1,0.1158,478.7,10.5187,21.7,712,5382,20680,25.5,0,0,0,1
1,0,0,0,0,0,0,1,0.1189,829.1,11.1844,5.47,742,7200,8546,17.4,0,0,0,0
1,0,0,0,0,0,0,1,0.1221,466.41,10.8199,14.66,722,4139.96,11212,35.8,0,1,0,0
1,0,0,0,0,0,0,1,0.1284,430.31,10.8396,8.85,697,3900,4759,21.2,0,0,0,0
1,0,0,0,0,1,0,0,0.1284,84.05,10.2751,17.17,692,2940,1687,39.2,0,0,1,1
1,0,0,0,0,0,0,1,0.1347,468.14,10.4054,13.98,697,3719.96,15670,80.8,0,0,0,1
1,0,0,0,0,0,1,0,0.1411,410.75,10.7144,7.23,672,3900,13018,81.4,3,1,0,1
1,0,0,0,0,0,0,1,0.1253,635.86,11.335,10.54,717,7739.96,30092,85,1,1,0,0
1,0,0,0,0,0,0,1,0.0768,187.15,11.0974,8.04,777,11100,53625,13.4,0,0,0,0
1,0,0,0,0,0,0,1,0.1284,361.4,10.5966,13.2,692,3822.96,21196,63.8,3,0,0,0
1,0,0,0,0,0,0,1,0.1189,198.99,11.1563,7.15,692,2669.96,5217,44.6,3,0,0,0
1,0,0,0,0,0,0,1,0.1347,237.46,9.85198,14.66,672,2070,8896,80.1,0,0,0,0
1,0,0,0,0,0,1,0,0.1284,524.44,11.132,6.73,697,2199,15712,84.3,0,0,0,0
1,0,0,0,0,0,0,1,0.1253,185.74,10.0858,16.95,697,2759.96,10192,92.7,0,0,0,0
1,0,0,0,0,1,0,0,0.1379,204.46,10.8199,17.59,707,2100,8523,54.6,2,0,0,0
1,0,0,0,0,0,0,1,0.1189,497.46,11.1563,19.61,717,3540,21694,82.2,0,0,0,0
1,0,1,0,0,0,0,0,0.1537,871.16,11.9251,23.85,677,6419.96,40741,50.3,3,0,0,1
1,0,0,0,0,0,0,1,0.1221,759.58,10.669,15.49,727,3330,19226,70.9,1,1,0,0
1,0,0,0,1,0,0,0,0.0932,191.69,9.85198,17.94,737,7262,8962,40.7,1,0,0,0
1,0,0,0,0,0,0,1,0.1158,231.1,10.5966,17.37,737,3029.96,1089,13.8,0,0,1,0
1,0,0,0,0,0,0,1,0.1095,261.71,11.8494,10.91,732,4980,40685,50.6,0,0,0,0
1,1,0,0,0,0,0,0,0.1158,280.62,11.5076,18.87,747,8340,57168,16.6,4,0,0,0
1,0,0,0,0,1,0,0,0.1158,165.07,10.309,19.96,712,1830,1833,41.7,0,0,0,0
1,0,0,0,0,0,1,0,0.0963,320.95,11.0021,15.7,742,5460,34679,57.6,0,0,0,0
1,0,0,0,0,0,0,1,0.1095,556.14,10.9682,8.13,797,4800,18001,3.4,0,0,0,0
1,0,0,0,0,0,1,0,0.1189,145.93,10.6454,14.09,707,2745.96,2759,14.6,2,0,0,1
1,0,0,0,0,0,0,1,0.0963,231.08,11.3022,9.17,762,6299.96,2392,47.8,2,0,0,0
1,0,0,0,0,0,1,0,0.1442,385.09,11.1419,16.42,672,2430,18514,82.3,0,0,0,0
1,0,0,0,0,1,0,0,0.1442,68.77,11.0021,13.42,722,3930,26719,99.4,1,0,0,0
1,0,0,0,0,1,0,0,0.1474,863.42,13.3047,1.03,702,5669.96,26856,0,3,1,0,0
1,0,0,0,0,0,0,1,0.1316,303.94,11.2898,12.71,682,1680,12641,55.7,3,0,0,0
1,0,0,0,0,0,0,1,0.1284,309.29,10.8199,20.69,707,2970,22473,50.4,0,0,0,1
1,0,0,0,0,0,0,1,0.1189,99.5,10.3482,7.35,687,2399.96,2572,30.3,0,0,0,0
1,0,0,0,1,0,0,0,0.0737,46.57,10.9151,13.57,787,4469.96,14105,18.8,0,0,0,0
1,0,0,0,0,1,0,0,0.1411,111.25,10.0432,23.65,677,3510,545,90.8,2,0,2,0
1,0,0,0,0,0,0,1,0.1726,536.77,12.1007,9.49,672,2520,12108,57.1,0,0,0,1
1,0,0,0,1,0,0,0,0.0768,187.15,11.3504,6.62,772,7200,20104,29.6,0,0,0,0
1,0,0,0,0,0,0,1,0.1189,79.6,10.9681,24.39,692,5279.96,18430,63.3,2,0,0,0
1,0,0,0,0,0,0,1,0.1095,314.06,11.035,15.21,732,4559.96,6376,18.9,1,0,1,0
1,0,0,0,0,0,0,1,0.1126,558.68,11.2145,22.5,742,5850,42106,56.3,3,0,0,0
1,0,0,0,0,0,1,0,0.1322,202.81,10.309,5.2,682,1684.96,6001,31.8,0,0,0,0
1,0,0,0,1,0,0,0,0.1442,859.57,12.6115,1.48,702,5279.96,28367,66.5,2,1,0,0
1,0,0,0,0,1,0,0,0.0768,187.15,11.4616,9.61,777,10200,35306,28.2,2,0,0,0
1,0,0,0,0,0,0,1,0.1095,392.57,11.1844,9.32,737,3669,22636,67.6,0,0,0,0
1,0,0,0,0,1,0,0,0.1347,84.81,11.5229,13.76,682,10743,45304,96.6,1,0,0,0
